aX,aY,aZ,gX,gY,gZ
-0.013,-0.901,0.899,5.127,-0.977,-9.399
-0.005,-0.913,0.891,7.507,-0.549,-3.601
0,-0.853,0.889,5.981,-0.183,2.197
-0.006,-0.811,0.874,3.052,-0.854,6.348
-0.011,-0.802,0.856,-0.488,-1.343,8.85
-0.011,-0.786,0.84,-5.31,-1.648,11.475
-0.007,-0.762,0.825,-11.475,-2.197,14.343
0,-0.726,0.814,-18.616,-2.686,16.479
-0.002,-0.679,0.814,-23.743,-3.235,17.578
-0.001,-0.647,0.813,-27.893,-3.784,17.273
0.004,-0.616,0.81,-31.128,-4.333,16.479
0.004,-0.595,0.807,-32.166,-4.761,15.259
0.005,-0.578,0.803,-32.776,-5.249,13.977
0.004,-0.567,0.802,-33.203,-5.554,12.451
0.003,-0.55,0.801,-33.63,-5.493,11.047
-0.003,-0.524,0.804,-33.02,-5.188,9.583
-0.009,-0.512,0.805,-31.372,-4.456,8.179
-0.011,-0.504,0.799,-29.724,-3.845,7.263
