aX,aY,aZ,gX,gY,gZ,gesture
0.627,0.45,0.165,77.82,23.193,-67.993,6
0.627,0.234,0.22,88.806,15.137,-61.401,6
0.64,0.139,0.311,88.074,5.615,-54.871,6
0.611,0.11,0.415,84.961,-2.258,-46.387,6
0.592,0.071,0.492,79.956,-7.263,-37.72,6
0.586,0.025,0.589,74.219,-10.315,-27.71,6
0.586,0.011,0.71,69.946,-10.193,-17.517,6
0.563,-0.01,0.792,62.927,-9.033,-7.629,6
0.552,-0.011,0.828,45.349,-8.118,0.793,6
0.534,0.029,0.839,21.545,-7.874,8.972,6
0.504,0.129,0.823,-1.892,-7.751,15.991,6
0.48,0.235,0.797,-19.165,-7.507,20.447,6
0.468,0.339,0.768,-31.006,-7.385,23.254,6
0.459,0.422,0.728,-36.865,-6.775,24.963,6
0.458,0.5,0.698,-40.283,-5.92,25.94,6
0.458,0.578,0.688,-41.565,-5.005,25.94,6
0.449,0.635,0.678,-40.833,-4.395,24.658,6
0.444,0.665,0.661,-38.635,-3.54,22.766,6
0.453,0.69,0.646,-35.645,-2.686,20.203,6
0.467,0.702,0.633,-31.555,-2.075,17.09,6
0.48,0.707,0.635,-27.405,-2.136,13.672,6
0.483,0.706,0.661,-23.193,-2.747,10.376,6
0.48,0.707,0.689,-16.052,-2.869,6.836,6
0.476,0.675,0.71,-7.019,-2.319,3.296,6
0.473,0.626,0.715,1.221,-1.404,0.366,6
0.478,0.567,0.722,6.958,-0.183,-1.648,6
0.477,0.52,0.744,9.338,0.427,-2.563,6
0.47,0.482,0.754,8.911,0.549,-2.93,6
0.47,0.456,0.742,6.653,0.732,-3.052,6
0.479,0.441,0.722,3.235,0.916,-2.625,6
0.489,0.44,0.695,-0.793,0.916,-2.014,6
0.493,0.443,0.673,-4.272,0.61,-1.16,6
0.492,0.445,0.658,-6.897,-0.183,0.183,6
0.485,0.46,0.642,-7.996,-0.916,1.404,6
0.486,0.48,0.633,-8.362,-1.526,2.502,6
0.485,0.492,0.63,-8.362,-2.258,3.418,6
0.478,0.49,0.637,-9.155,-3.296,4.15,6
0.471,0.501,0.645,-9.705,-3.906,4.517,6
0.463,0.512,0.654,-9.399,-4.456,4.7,6
0.459,0.521,0.66,-8.362,-4.822,4.639,6
0.458,0.523,0.669,-7.629,-5.127,4.578,6
0.46,0.53,0.673,-7.324,-5.066,4.272,6
0.463,0.539,0.667,-6.592,-4.822,4.15,6
0.469,0.549,0.67,-5.981,-4.7,3.662,6
0.47,0.57,0.683,-5.31,-4.395,3.357,6
0.464,0.578,0.694,-3.601,-3.967,2.808,6
0.462,0.572,0.692,-2.014,-3.357,2.014,6
0.472,0.572,0.683,-0.854,-2.563,1.587,6
0.482,0.573,0.678,-0.488,-2.075,1.221,6
0.485,0.571,0.679,-0.122,-2.014,0.671,6
0.482,0.572,0.685,0.549,-2.075,0.488,6
0.478,0.559,0.697,0.366,-1.892,0.671,6
0.479,0.545,0.705,-0.977,-1.343,0.854,6
0.483,0.553,0.706,-2.38,-0.854,1.465,6
0.483,0.563,0.69,-2.686,-0.488,1.404,6
0.485,0.561,0.678,-2.136,0.122,1.282,6
0.487,0.547,0.672,-1.282,0.366,1.587,6
0.485,0.539,0.673,-0.549,0.549,1.953,6
0.481,0.543,0.675,-0.183,0.549,2.014,6
0.474,0.547,0.679,0.122,0.549,2.014,6
0.469,0.547,0.676,0,0.549,2.258,6
0.467,0.544,0.672,-0.305,0.61,2.747,6
0.269,1.451,0.617,-27.71,-7.568,11.841,6
0.235,1.6,0.665,6.897,-3.418,-2.502,6
0.238,1.628,0.709,51.514,3.113,-18.86,6
0.247,1.448,0.714,98.145,12.268,-35.339,6
0.289,1.225,0.716,133.484,21.729,-48.95,6
0.33,1.033,0.704,158.142,30.09,-59.998,6
0.365,0.953,0.709,169.006,35.522,-70.862,6
0.388,1.013,0.708,172.791,37.903,-82.397,6
0.391,0.955,0.678,179.443,40.222,-91.858,6
0.37,0.745,0.65,181.274,43.762,-96.191,6
0.368,0.614,0.63,168.03,46.265,-97.168,6
0.451,0.677,0.551,144.348,43.64,-99.06,6
0.492,0.643,0.472,131.775,36.438,-103.76,6
0.476,0.454,0.478,129.211,33.386,-102.844,6
0.502,0.386,0.422,130.554,29.663,-102.844,6
0.567,0.239,0.346,135.925,23.071,-102.417,6
0.591,-0.062,0.359,132.385,17.212,-97.717,6
0.579,-0.195,0.404,123.962,10.315,-90.576,6
0.535,-0.395,0.455,119.507,3.296,-81.665,6
0.543,-0.676,0.544,99.304,-2.563,-70.618,6
0.6,-0.742,0.628,78.918,-7.812,-55.054,6
0.611,-0.747,0.673,57.373,-12.756,-38.757,6
0.591,-0.74,0.742,33.02,-15.869,-20.203,6
0.56,-0.761,0.794,11.658,-15.015,1.709,6
0.56,-0.794,0.832,-23.682,-11.719,25.33,6
0.559,-0.678,0.877,-81.238,-8.301,48.645,6
0.562,-0.401,0.881,-139.343,-7.019,68.359,6
0.543,-0.2,0.835,-180.542,-5.493,82.214,6
0.518,-0.103,0.702,-207.214,-2.197,91.797,6
0.522,0.077,0.549,-224.609,0.793,100.586,6
0.522,0.342,0.453,-227.722,3.601,107.727,6
0.485,0.476,0.368,-213.44,6.226,112.244,6
0.461,0.46,0.269,-193.42,7.446,116.028,6
0.49,0.512,0.215,-179.993,7.935,120.239,6
0.477,0.664,0.246,-166.748,5.676,123.779,6
0.456,0.884,0.29,-145.203,2.625,123.474,6
0.438,1.021,0.359,-116.638,0.61,118.774,6
0.383,1.218,0.405,-81.726,0.244,111.328,6
0.299,1.394,0.382,-38.757,0.061,99.487,6
0.284,1.56,0.415,-6.348,1.099,84.351,6
0.252,1.698,0.497,21.912,1.404,67.444,6
0.219,1.639,0.529,40.466,2.197,45.654,6
0.222,1.643,0.606,45.044,1.038,24.963,6
0.198,1.542,0.754,48.035,0.854,3.723,6
0.204,1.367,0.951,53.345,2.563,-16.724,6
0.21,1.121,1.071,64.392,8.728,-32.104,6
0.253,0.873,1.079,72.876,16.174,-45.166,6
0.323,0.745,0.979,75.745,21.057,-56.091,6
0.381,0.712,0.822,81.116,23.743,-65.43,6
0.401,0.639,0.676,91.37,24.597,-72.815,6
0.426,0.503,0.566,101.013,24.78,-76.477,6
0.449,0.383,0.524,100.281,23.804,-74.707,6
0.466,0.363,0.499,90.576,20.264,-71.838,6
0.535,0.353,0.506,82.52,16.663,-67.139,6
0.556,0.272,0.534,81.116,12.146,-62.683,6
0.583,0.215,0.569,81.604,8.362,-57.556,6
0.573,0.096,0.645,80.872,5.92,-51.392,6
0.6,0.113,0.678,74.768,3.113,-44.8,6
0.653,0.155,0.667,70.801,1.16,-38.086,6
0.663,0.087,0.638,71.228,-0.061,-31.25,6
0.646,-0.049,0.661,62.744,-0.305,-22.766,6
0.636,-0.077,0.675,41.87,-1.465,-11.841,6
0.629,0.001,0.686,17.09,-3.662,-1.831,6
0.588,0.059,0.693,-2.93,-5.798,6.47,6
0.561,0.115,0.698,-18.616,-6.897,13,6
0.551,0.191,0.706,-33.02,-7.446,18.799,6
0.535,0.301,0.714,-42.236,-7.568,23.01,6
0.514,0.392,0.723,-42.542,-7.446,25.696,6
0.497,0.424,0.72,-36.499,-6.287,27.161,6
0.491,0.437,0.714,-29.358,-4.578,27.71,6
0.493,0.475,0.72,-23.804,-3.052,28.015,6
0.481,0.526,0.72,-18.921,-1.831,27.222,6
0.465,0.575,0.716,-14.465,-1.099,24.658,6
0.458,0.615,0.717,-11.353,-0.427,21.179,6
0.455,0.638,0.72,-9.338,-0.061,17.578,6
0.454,0.655,0.717,-7.935,0.244,14.16,6
0.462,0.661,0.718,-7.385,0.427,10.62,6
0.476,0.648,0.726,-7.08,0.305,7.202,6
0.487,0.61,0.729,-6.592,0.061,3.906,6
0.494,0.55,0.718,-5.249,-0.061,1.099,6
0.508,0.503,0.711,-3.784,-0.366,-0.732,6
0.516,0.475,0.709,-2.869,-0.732,-1.648,6
0.517,0.445,0.716,-2.93,-1.404,-2.258,6
0.517,0.423,0.716,-3.967,-2.136,-2.441,6
0.512,0.418,0.707,-5.188,-2.563,-2.319,6
0.505,0.412,0.691,-6.653,-2.808,-2.136,6
0.508,0.408,0.679,-8.606,-2.869,-1.587,6
0.509,0.405,0.675,-11.108,-3.418,-0.671,6
0.505,0.411,0.676,-14.038,-4.395,0.366,6
0.498,0.446,0.678,-15.93,-5.371,0.916,6
0.488,0.469,0.679,-15.991,-6.042,0.977,6
0.485,0.474,0.673,-15.259,-5.981,0.916,6
0.494,0.48,0.669,-14.038,-6.165,1.404,6
0.5,0.487,0.677,-12.695,-6.348,1.709,6
0.499,0.49,0.684,-11.23,-6.47,1.831,6
0.498,0.491,0.69,-9.827,-6.287,1.892,6
0.497,0.503,0.698,-7.751,-5.798,1.648,6
0.494,0.505,0.711,-5.493,-5.249,1.343,6
0.492,0.499,0.711,-3.967,-4.517,1.282,6
0.49,0.494,0.699,-3.479,-3.662,1.221,6
0.494,0.494,0.682,-3.54,-2.991,1.404,6
0.505,0.496,0.674,-4.517,-2.747,1.465,6
0.509,0.502,0.678,-5.432,-2.869,1.587,6
0.507,0.512,0.698,-5.493,-3.235,1.709,6
0.501,0.515,0.704,-4.883,-3.479,1.77,6
0.501,0.524,0.703,-3.967,-3.174,1.709,6
0.505,0.529,0.696,-2.563,-2.686,1.709,6
0.506,0.533,0.692,-1.77,-2.563,1.77,6
0.502,0.528,0.689,-1.465,-2.502,1.648,6
0.497,0.522,0.686,-0.732,-2.38,1.465,6
0.493,0.515,0.686,0.244,-2.441,1.404,6
0.488,0.511,0.687,0.732,-2.502,1.16,6
0.485,0.509,0.684,0.916,-2.258,0.977,6
0.485,0.509,0.678,0.977,-2.075,0.977,6
0.492,0.51,0.67,1.221,-1.892,0.977,6
0.499,0.512,0.669,1.404,-1.953,0.977,6
0.502,0.51,0.672,1.648,-2.38,1.038,6
0.505,0.506,0.677,2.136,-2.686,1.16,6
0.505,0.508,0.687,2.38,-3.052,1.099,6
0.112,1.725,0.454,-71.777,-16.785,51.697,6
0.069,2.004,0.511,-42.908,-11.047,28.87,6
0.072,2.188,0.573,-1.099,-1.404,2.686,6
0.117,2.077,0.597,56.641,8.789,-26.794,6
0.161,1.59,0.609,118.164,20.508,-50.598,6
0.251,1.212,0.581,162.476,33.081,-63.599,6
0.362,1.039,0.528,186.279,41.382,-70.435,6
0.428,0.88,0.493,200.623,44.617,-75.378,6
0.497,0.673,0.525,205.261,46.814,-76.782,6
0.558,0.549,0.549,200.317,46.021,-74.402,6
0.541,0.401,0.541,185.12,41.504,-70.435,6
0.48,0.394,0.548,158.691,35.828,-66.65,6
0.473,0.605,0.506,129.822,28.992,-65.308,6
0.439,0.61,0.54,109.253,21.301,-65.369,6
0.457,0.574,0.573,106.567,18.86,-62.988,6
0.461,0.419,0.631,109.375,19.348,-60.608,6
0.466,0.36,0.697,109.68,19.165,-56.091,6
0.463,0.292,0.663,114.319,19.043,-53.406,6
0.47,0.142,0.598,116.76,19.409,-49.316,6
0.509,0.013,0.532,109.619,19.836,-43.518,6
0.542,-0.074,0.464,91.919,16.357,-36.56,6
0.537,-0.152,0.452,67.993,9.705,-28.381,6
0.53,-0.232,0.496,45.776,3.052,-18.555,6
0.536,-0.324,0.577,21.057,-1.892,-6.897,6
0.554,-0.33,0.655,-10.254,-5.493,7.385,6
0.572,-0.31,0.651,-51.453,-8.118,23.071,6
0.565,-0.21,0.589,-99.915,-10.925,38.391,6
0.544,-0.027,0.471,-143.677,-15.808,51.514,6
0.516,0.155,0.352,-180.786,-22.095,60.181,6
0.485,0.338,0.299,-208.191,-28.992,67.383,6
0.458,0.561,0.333,-219.116,-34.485,74.89,6
0.434,0.76,0.428,-210.876,-36.926,80.078,6
0.391,0.943,0.516,-186.34,-36.255,81.055,6
0.333,1.099,0.569,-148.071,-32.837,77.087,6
0.303,1.166,0.574,-103.821,-27.039,70.007,6
0.308,1.165,0.575,-64.27,-20.081,63.721,6
0.338,1.122,0.615,-39.429,-14.038,56.641,6
0.335,1.11,0.714,-29.114,-10.498,47.058,6
0.27,1.162,0.782,-22.644,-6.714,34.79,6
0.282,1.302,0.749,-8.789,-0.916,18.86,6
0.33,1.522,0.686,16.235,3.845,-1.77,6
0.343,1.578,0.639,57.373,8.423,-23.071,6
0.341,1.311,0.614,100.342,14.282,-39.551,6
0.372,1.066,0.596,122.742,20.386,-47.241,6
0.421,0.915,0.616,124.878,23.743,-50.659,6
0.453,0.766,0.664,116.211,23.621,-53.284,6
0.455,0.554,0.679,104.431,21.606,-55.481,6
0.461,0.364,0.668,93.018,20.569,-53.833,6
0.502,0.229,0.665,78.857,20.386,-47.913,6
0.577,0.16,0.639,60.974,20.142,-38.635,6
0.615,0.138,0.579,44.8,17.334,-28.992,6
0.603,0.133,0.535,31.982,13.062,-20.203,6
0.582,0.135,0.511,21.423,9.399,-11.719,6
0.551,0.147,0.508,11.902,5.127,-3.601,6
0.504,0.212,0.528,1.587,1.099,4.15,6
0.465,0.342,0.559,-7.812,-2.38,10.62,6
0.428,0.449,0.585,-15.991,-5.249,14.343,6
0.4,0.532,0.606,-22.522,-6.836,15.93,6
0.385,0.607,0.626,-24.902,-7.446,16.296,6
0.384,0.64,0.63,-24.353,-7.019,15.442,6
0.392,0.642,0.621,-21.484,-5.859,14.221,6
0.41,0.641,0.605,-17.761,-4.7,12.817,6
0.429,0.632,0.604,-13.794,-3.845,11.047,6
0.441,0.628,0.622,-10.62,-3.723,9.033,6
0.449,0.612,0.65,-8.484,-3.601,7.507,6
0.458,0.594,0.68,-8.484,-3.357,6.714,6
0.464,0.609,0.709,-8.85,-2.686,6.287,6
0.464,0.619,0.706,-8.362,-1.526,5.737,6
0.468,0.61,0.676,-7.385,-0.183,5.371,6
0.482,0.601,0.642,-7.08,0.977,5.554,6
0.488,0.599,0.621,-7.69,1.343,6.409,6
0.49,0.601,0.613,-8.728,1.099,7.263,6
0.488,0.618,0.609,-10.071,0.916,7.874,6
0.484,0.63,0.606,-9.888,0.61,7.874,6
0.474,0.626,0.617,-8.728,0.549,8.118,6
0.463,0.633,0.656,-8.728,0.732,8.423,6
0.452,0.633,0.685,-10.071,0.977,8.423,6
0.448,0.638,0.684,-11.353,1.831,8.301,6
0.446,0.654,0.661,-11.292,2.93,7.629,6
0.444,0.661,0.63,-9.094,3.723,6.042,6
0.44,0.649,0.6,-6.409,4.333,4.944,6
0.437,0.637,0.586,-4.7,4.578,4.028,6
0.436,0.613,0.584,-3.723,4.456,3.418,6
0.441,0.591,0.591,-3.662,4.089,3.235,6
0.444,0.589,0.597,-3.845,4.15,3.052,6
0.449,0.581,0.599,-2.808,4.028,2.808,6
0.451,0.567,0.602,-2.258,4.15,2.747,6
0.451,0.561,0.603,-3.54,3.906,3.357,6
0.454,0.557,0.6,-5.737,3.601,4.211,6
0.452,0.564,0.602,-7.446,3.052,5.005,6
0.452,0.574,0.599,-8.423,2.563,5.371,6
0.459,0.589,0.596,-9.888,1.831,5.859,6
0.461,0.603,0.6,-11.475,0.916,6.348,6
0.46,0.618,0.603,-12.512,0.244,6.47,6
0.451,0.643,0.608,-13,-0.427,6.836,6
0.455,0.656,0.612,-11.902,-0.488,6.409,6
0.459,0.662,0.616,-10.559,-0.427,5.92,6
0.452,0.675,0.611,-9.888,-0.183,5.432,6
0.451,0.686,0.599,-8.362,-0.122,4.761,6
0.455,0.686,0.594,-6.775,0,4.089,6
0.457,0.685,0.596,-5.31,-0.122,3.357,6
0.457,0.688,0.602,-4.395,-0.244,2.747,6
0.458,0.68,0.606,-3.296,-0.183,2.197,6
0.46,0.669,0.603,-2.747,0.061,1.648,6
0.465,0.668,0.594,-2.136,0.183,1.343,6
0.464,0.671,0.58,-0.977,0.183,1.038,6
0.463,0.668,0.573,0.793,0.183,0.549,6
0.461,0.66,0.578,2.502,-0.061,0.122,6
0.455,0.644,0.581,3.601,-0.183,-0.061,6
0.454,0.633,0.585,4.211,-0.305,-0.061,6
0.458,0.626,0.59,4.089,-0.61,0,6
0.461,0.624,0.61,3.845,-0.854,0.061,6
0.458,0.624,0.625,3.174,-1.099,0.244,6
0.455,0.622,0.624,2.869,-0.793,0.488,6
0.456,0.615,0.614,2.502,-0.366,0.916,6
0.452,0.618,0.597,1.953,-0.183,1.404,6
0.45,0.63,0.595,1.404,-0.305,1.709,6
0.443,0.635,0.608,0.732,-0.488,1.77,6
0.437,0.634,0.612,0.244,-0.549,1.892,6
-0.311,2.308,0.263,13.123,-29.907,17.334,6
-0.244,2.395,0.381,54.871,-21.057,-16.357,6
-0.141,1.912,0.448,98.999,-11.658,-49.133,6
-0.042,1.228,0.505,122.62,-2.014,-70.496,6
0.108,0.906,0.57,119.995,4.15,-79.102,6
0.247,0.804,0.628,120.85,6.897,-84.045,6
0.309,0.675,0.581,133.789,12.085,-87.158,6
0.333,0.717,0.459,145.813,17.212,-86.243,6
0.329,0.781,0.44,152.649,21.545,-82.214,6
0.402,0.698,0.408,156.494,27.405,-76.965,6
0.381,0.857,0.36,142.456,29.297,-71.045,6
0.318,1.054,0.312,122.498,24.719,-73.12,6
0.275,1.214,0.297,113.708,19.958,-78.796,6
0.252,1.004,0.332,116.516,18.555,-83.13,6
0.28,0.697,0.308,118.103,20.752,-78.979,6
0.342,0.367,0.303,110.718,22.278,-71.899,6
0.383,0.079,0.386,91.309,20.752,-60.242,6
0.455,-0.074,0.399,62.988,16.479,-49.072,6
0.504,-0.165,0.407,29.48,6.775,-39.124,6
0.512,-0.382,0.547,5.554,0.488,-24.658,6
0.528,-0.565,0.67,-15.198,0.366,-2.319,6
0.506,-0.566,0.649,-45.044,0.977,21.912,6
0.473,-0.36,0.559,-83.984,0.183,44.617,6
0.44,0.036,0.459,-114.075,-1.831,62.317,6
0.38,0.386,0.386,-128.174,-4.456,73.608,6
0.323,0.616,0.309,-130.493,-5.615,80.994,6
0.279,0.818,0.224,-125.793,-5.432,86.548,6
0.243,0.99,0.16,-117.188,-5.981,88.501,6
0.22,1.114,0.119,-108.032,-7.446,86.304,6
0.182,1.154,0.106,-98.572,-9.338,81.787,6
0.166,1.091,0.101,-87.219,-11.475,78.796,6
0.196,0.996,0.125,-78.491,-13.55,77.637,6
0.202,0.954,0.184,-78.186,-16.846,77.576,6
0.187,1.024,0.273,-81.604,-20.386,76.782,6
0.162,1.158,0.374,-81.116,-23.743,72.021,6
0.148,1.261,0.455,-78.247,-25.696,62.5,6
0.11,1.289,0.513,-71.472,-25.879,48.523,6
0.087,1.47,0.499,-61.89,-23.743,34.729,6
0.031,1.674,0.506,-41.809,-20.325,17.334,6
0.047,1.765,0.545,-18.555,-14.893,-4.822,6
0.073,1.871,0.575,13.245,-10.315,-29.236,6
0.09,1.705,0.539,52.917,-4.211,-52.551,6
0.119,1.373,0.513,87.585,5.432,-70.068,6
0.207,1.115,0.545,108.887,15.93,-77.698,6
0.288,0.857,0.572,113.77,23.254,-79.041,6
0.37,0.596,0.548,108.826,27.588,-76.538,6
0.462,0.394,0.453,96.985,30.518,-67.871,6
0.511,0.255,0.384,75.928,31.128,-54.321,6
0.529,0.401,0.291,50.781,27.771,-40.039,6
0.504,0.668,0.285,40.955,20.935,-31.799,6
0.453,0.777,0.282,50.11,17.273,-29.114,6
0.39,0.877,0.312,63.049,15.503,-26.245,6
0.356,0.766,0.342,73.12,15.991,-22.705,6
0.333,0.661,0.379,72.937,17.212,-17.578,6
0.327,0.71,0.471,64.209,15.991,-14.343,6
0.292,0.699,0.548,50.72,12.756,-13.611,6
0.288,0.563,0.545,36.194,10.437,-13,6
0.328,0.522,0.514,20.203,9.827,-9.46,6
0.369,0.519,0.506,5.676,8.667,-5.676,6
0.38,0.529,0.501,-3.052,6.592,-2.93,6
0.38,0.585,0.479,-6.775,5.31,0.183,6
0.373,0.645,0.453,-7.141,4.517,2.991,6
0.371,0.686,0.433,-6.042,4.456,5.737,6
0.369,0.701,0.427,-3.967,3.967,7.996,6
0.36,0.709,0.441,-2.869,2.747,9.827,6
0.346,0.744,0.461,-4.761,1.038,10.803,6
0.331,0.793,0.481,-8.423,-1.099,10.62,6
0.318,0.823,0.503,-11.536,-2.991,9.583,6
0.317,0.829,0.512,-12.207,-3.784,8.301,6
0.325,0.82,0.516,-10.742,-3.662,7.08,6
0.334,0.788,0.519,-8.362,-2.93,6.042,6
0.346,0.735,0.512,-6.348,-1.648,5.005,6
0.367,0.691,0.488,-4.822,-0.427,4.456,6
0.373,0.7,0.462,-3.906,-0.244,4.517,6
0.379,0.723,0.464,-2.563,-0.61,4.333,6
0.352,0.736,0.492,-1.587,-0.732,5.493,6
0.354,0.733,0.519,-2.808,0,6.592,6
0.356,0.741,0.528,-7.019,0.671,7.629,6
0.346,0.753,0.52,-12.268,1.16,8.667,6
0.338,0.768,0.502,-16.174,1.831,8.789,6
0.344,0.78,0.475,-17.639,1.892,8.24,6
0.331,0.799,0.452,-17.578,2.319,7.874,6
0.313,0.808,0.437,-16.296,2.319,6.897,6
0.314,0.787,0.434,-14.893,2.563,6.165,6
0.325,0.775,0.444,-14.404,2.869,5.859,6
0.316,0.783,0.456,-15.076,2.93,5.737,6
0.311,0.783,0.478,-16.174,2.869,5.066,6
0.312,0.792,0.502,-18.311,2.747,4.211,6
0.315,0.789,0.501,-21.851,2.563,2.991,6
0.32,0.798,0.48,-25.146,2.258,1.831,6
0.334,0.816,0.45,-26.062,2.014,0.854,6
0.353,0.813,0.425,-24.109,1.587,-0.061,6
0.37,0.81,0.414,-20.813,1.343,-0.488,6
0.379,0.816,0.412,-17.761,0.305,-0.732,6
0.38,0.82,0.412,-14.954,-0.916,-1.099,6
0.379,0.82,0.409,-12.634,-2.197,-1.099,6
0.377,0.817,0.4,-10.803,-3.052,-0.793,6
0.378,0.813,0.388,-10.559,-3.845,0,6
0.377,0.809,0.377,-11.353,-5.005,0.793,6
0.374,0.804,0.393,-13.367,-6.409,1.526,6
0.378,0.816,0.438,-16.357,-7.385,2.197,6
0.387,0.817,0.475,-19.897,-7.874,2.869,6
0.394,0.848,0.5,-22.156,-7.629,3.418,6
0.396,0.885,0.507,-21.545,-6.714,3.418,6
0.391,0.891,0.505,-17.883,-4.883,2.93,6
0.381,0.893,0.486,-12.695,-2.686,2.197,6
0.376,0.891,0.452,-8.057,-0.977,1.465,6
0.375,0.886,0.414,-4.333,0.305,0.977,6
0.376,0.876,0.386,-2.014,0.549,0.244,6
0.375,0.857,0.379,-1.587,0.366,0.122,6
0.368,0.854,0.383,-1.038,-0.549,0.366,6
0.359,0.848,0.402,-0.671,-0.977,0.305,6
0.358,0.833,0.42,-0.488,-1.282,0.427,6
0.362,0.822,0.433,-0.854,-0.854,0.854,6
0.361,0.818,0.437,-1.343,-0.244,1.16,6
0.358,0.815,0.43,-0.854,0,1.404,6
0.352,0.815,0.422,-0.488,0.244,1.282,6
0.349,0.811,0.41,-0.183,0.366,1.282,6
0.347,0.805,0.398,-0.122,0,1.465,6
0.171,1.546,0.236,-27.466,5.737,81.848,6
0.141,1.69,0.232,-9.094,1.709,53.894,6
0.093,2.004,0.335,11.536,-2.625,24.414,6
0.06,2.117,0.426,40.283,-3.601,-6.042,6
0.044,1.974,0.5,70.984,-1.526,-34.058,6
0.092,1.664,0.531,97.412,3.662,-54.749,6
0.159,1.281,0.582,108.826,9.033,-68.604,6
0.228,0.996,0.662,105.164,12.268,-79.773,6
0.277,0.8,0.782,95.215,14.343,-87.524,6
0.28,0.633,0.903,85.999,15.259,-92.163,6
0.249,0.552,0.931,74.646,14.954,-94.91,6
0.225,0.642,0.842,67.505,15.32,-97.534,6
0.261,0.746,0.706,73.73,18.738,-99.182,6
0.358,0.56,0.589,85.815,24.963,-98.694,6
0.446,0.333,0.487,84.717,28.32,-94.543,6
0.51,0.287,0.396,78.43,26.917,-86.243,6
0.53,0.154,0.372,76.904,22.766,-77.332,6
0.566,-0.039,0.347,67.993,17.151,-68.115,6
0.6,-0.088,0.349,57.678,10.864,-56.335,6
0.595,-0.099,0.379,51.453,4.028,-43.945,6
0.593,-0.181,0.459,43.701,-2.075,-30.823,6
0.626,-0.176,0.547,31.494,-5.432,-15.991,6
0.634,-0.131,0.601,19.531,-6.836,-0.488,6
0.615,-0.131,0.625,-1.099,-7.874,15.259,6
0.595,-0.017,0.632,-32.959,-7.996,30.884,6
0.56,0.14,0.607,-65.491,-9.155,43.701,6
0.528,0.259,0.549,-91.492,-11.414,53.223,6
0.506,0.373,0.494,-108.032,-13.794,60.791,6
0.486,0.478,0.466,-115.479,-14.771,67.749,6
0.468,0.467,0.444,-117.065,-14.954,75.378,6
0.475,0.402,0.397,-119.995,-15.015,84.351,6
0.513,0.458,0.382,-127.502,-15.625,92.59,6
0.481,0.658,0.427,-129.333,-18.433,98.145,6
0.407,0.923,0.474,-121.155,-20.508,98.999,6
0.309,1.037,0.536,-103.76,-18.433,95.459,6
0.26,1.056,0.573,-87.524,-12.939,90.393,6
0.245,1.157,0.569,-71.655,-7.263,84.717,6
0.237,1.288,0.533,-52.246,-2.808,74.219,6
0.209,1.503,0.537,-30.457,-1.282,58.716,6
0.144,1.558,0.577,-3.967,0,37.231,6
0.136,1.603,0.609,16.785,2.38,15.259,6
0.133,1.652,0.624,35.095,5.554,-4.333,6
0.142,1.534,0.606,51.88,8.789,-22.034,6
0.2,1.328,0.597,64.88,12.146,-36.194,6
0.236,1.082,0.608,70.618,13.306,-46.631,6
0.265,0.885,0.596,68.665,13.367,-54.199,6
0.297,0.757,0.551,62.988,13.611,-58.35,6
0.341,0.663,0.516,57.678,13.428,-59.814,6
0.399,0.63,0.501,51.941,12.451,-59.387,6
0.44,0.591,0.492,49.316,10.864,-57.312,6
0.471,0.519,0.452,48.767,9.277,-54.138,6
0.486,0.478,0.449,44.312,6.47,-49.316,6
0.497,0.45,0.456,40.955,3.662,-45.044,6
0.498,0.411,0.487,39.124,1.587,-40.222,6
0.509,0.379,0.528,37.598,-0.061,-34.851,6
0.487,0.383,0.565,34.607,-2.625,-28.992,6
0.473,0.393,0.577,32.288,-3.052,-22.705,6
0.478,0.409,0.58,29.053,-2.441,-16.296,6
0.486,0.408,0.58,26.062,-1.038,-10.01,6
0.486,0.383,0.583,22.644,-0.061,-4.15,6
0.478,0.362,0.598,16.113,0.61,1.709,6
0.471,0.375,0.612,6.226,0.854,7.629,6
0.46,0.427,0.607,-4.761,0.305,12.756,6
0.448,0.491,0.598,-14.709,-0.244,16.418,6
0.439,0.565,0.592,-21.545,-0.977,18.982,6
0.428,0.638,0.591,-23.071,-1.16,20.447,6
0.413,0.685,0.586,-21.729,-0.793,20.874,6
0.409,0.718,0.581,-19.348,-0.366,20.63,6
0.407,0.75,0.576,-16.357,0.183,19.897,6
0.401,0.768,0.581,-13.855,0.549,18.738,6
0.393,0.772,0.579,-12.329,0.854,16.724,6
0.393,0.766,0.576,-11.475,0.916,14.404,6
0.4,0.758,0.58,-10.864,0.977,12.146,6
0.412,0.759,0.582,-9.644,0.793,9.949,6
0.41,0.768,0.585,-7.08,0.671,7.507,6
0.401,0.763,0.582,-3.906,0.488,5.005,6
0.397,0.746,0.576,-0.427,0.916,3.113,6
0.411,0.721,0.585,1.587,1.282,1.953,6
0.423,0.698,0.595,2.258,1.038,1.221,6
0.423,0.687,0.598,2.258,0.793,0.488,6
0.417,0.671,0.595,1.526,0.488,0.061,6
0.414,0.657,0.589,0.671,0.427,0.122,6
0.412,0.648,0.578,-0.305,0.671,0.183,6
0.413,0.64,0.567,-1.282,0.61,0.427,6
0.425,0.632,0.571,-2.869,0.183,0.793,6
0.434,0.633,0.576,-4.456,-0.488,1.404,6
0.432,0.655,0.587,-4.761,-0.793,1.77,6
0.424,0.666,0.588,-3.113,-1.099,1.77,6
0.417,0.659,0.58,-1.465,-0.732,2.014,6
